
	Representative rates for the period  January 01, 1994 - November 01, 2023
	Date	U.K. pound(GBP)	
	24-Apr-1997	1.6197  	
	25-Apr-1997	1.6238  	
	28-Apr-1997	1.6237  	
	29-Apr-1997	1.6223  	
	30-Apr-1997	1.6294  	
	01-May-1997	1.6232  	
	02-May-1997	1.6112  	
	06-May-1997	1.6363  	
	07-May-1997	1.6375  	
	08-May-1997	1.6225  	
	09-May-1997	1.6213  	
	12-May-1997	1.6169  	
	13-May-1997	1.6245  	
	14-May-1997	1.636  	
	15-May-1997	1.6411  	
	16-May-1997	1.641  	
	19-May-1997	1.6382  	
	20-May-1997	1.6457  	
	21-May-1997	1.6545  	
	22-May-1997	1.6392  	
	23-May-1997	1.6314  	
	27-May-1997	1.6333  	
	28-May-1997	1.635  	
	29-May-1997	1.6376  	
	30-May-1997	1.6393  	
	02-Jun-1997	1.6371  	
	03-Jun-1997	1.6368  	
	04-Jun-1997	1.628  	
	05-Jun-1997	1.6318  	
	06-Jun-1997	1.625  	
	09-Jun-1997	1.6338  	
	10-Jun-1997	1.6378  	
	11-Jun-1997	1.6355  	
	12-Jun-1997	1.6331  	
	13-Jun-1997	1.6323  	
	16-Jun-1997	1.636  	
	17-Jun-1997	1.6375  	
	18-Jun-1997	1.637  	
	19-Jun-1997	1.6415  	
	20-Jun-1997	1.6475  	
	23-Jun-1997	1.658  	
	24-Jun-1997	1.6693  	
	25-Jun-1997	1.6663  	
	26-Jun-1997	1.6676  	
	27-Jun-1997	1.6683  	
	30-Jun-1997	1.6633  	
	01-Jul-1997	1.6637  	
	02-Jul-1997	1.6597  	
	03-Jul-1997	1.6745  	
	04-Jul-1997	1.6855  	
	07-Jul-1997	1.6827  	
	08-Jul-1997	1.6941  	
	09-Jul-1997	1.6873  	
	10-Jul-1997	1.6905  	
	11-Jul-1997	1.6948  	
	14-Jul-1997	1.6871  	
	15-Jul-1997	1.6854  	
	16-Jul-1997	1.6778  	
	17-Jul-1997	1.667  	
	18-Jul-1997	1.6709  	
	21-Jul-1997	1.676  	
	22-Jul-1997	1.6745  	
	23-Jul-1997	1.6813  	
	24-Jul-1997	1.6746  	
	25-Jul-1997	1.6662  	
	28-Jul-1997	1.6511  	
	29-Jul-1997	1.6333  	
	30-Jul-1997	1.6247  	
	31-Jul-1997	1.6364  	
	01-Aug-1997	1.6388  	
	04-Aug-1997	1.627  	
	05-Aug-1997	1.6281  	
	06-Aug-1997	1.5977  	
	07-Aug-1997	1.602  	
	08-Aug-1997	1.5704  	
	11-Aug-1997	1.5942  	
	12-Aug-1997	1.5866  	
	13-Aug-1997	1.5748  	
	14-Aug-1997	1.5843  	
	15-Aug-1997	1.5952  	
	18-Aug-1997	1.6083  	
	19-Aug-1997	1.6077  	
	20-Aug-1997	1.5973  	
	21-Aug-1997	1.5927  	
	22-Aug-1997	1.5998  	
	26-Aug-1997	1.6176  	
	27-Aug-1997	1.6103  	
	28-Aug-1997	1.6115  	
	29-Aug-1997	1.6228  	
	01-Sep-1997	1.6075  	
	02-Sep-1997	1.5987  	
	03-Sep-1997	1.59  	
	04-Sep-1997	1.5812  	
	05-Sep-1997	1.5875  	
	08-Sep-1997	1.5826  	
	09-Sep-1997	1.5869  	
	10-Sep-1997	1.5847  	
	11-Sep-1997	1.5878  	
	12-Sep-1997	1.6024  	
	15-Sep-1997	1.6037  	
	16-Sep-1997	1.5943  	
	17-Sep-1997	1.5978  	
	18-Sep-1997	1.6044  	
	19-Sep-1997	1.605  	
	22-Sep-1997	1.6055  	
	23-Sep-1997	1.6063  	
	24-Sep-1997	1.6118  	
	25-Sep-1997	1.617  	
	26-Sep-1997	1.6085  	
	29-Sep-1997	1.6151  	
	30-Sep-1997	1.6132  	
	01-Oct-1997	1.6145  	
	02-Oct-1997	1.616  	
	03-Oct-1997	1.6037  	
	06-Oct-1997	1.618  	
	07-Oct-1997	1.6223  	
	08-Oct-1997	1.6207  	
	09-Oct-1997	1.6217  	
	10-Oct-1997	1.6233  	
	13-Oct-1997	1.6228  	
	14-Oct-1997	1.6198  	
	15-Oct-1997	1.6174  	
	16-Oct-1997	1.6179  	
	17-Oct-1997	1.6202  	
	20-Oct-1997	1.6287  	
	21-Oct-1997	1.6374  	
	22-Oct-1997	1.6292  	
	23-Oct-1997	1.6281  	
	24-Oct-1997	1.6337  	
	27-Oct-1997	1.6474  	
	28-Oct-1997	1.6707  	
	29-Oct-1997	1.6664  	
	30-Oct-1997	1.6652  	
	31-Oct-1997	1.6733  	
	03-Nov-1997	1.6728  	
	04-Nov-1997	1.6822  	
	05-Nov-1997	1.679  	
	06-Nov-1997	1.676  	
	07-Nov-1997	1.694  	
	10-Nov-1997	1.6825  	
	11-Nov-1997	1.7067  	
	12-Nov-1997	1.7096  	
	13-Nov-1997	1.7038  	
	14-Nov-1997	1.6915  	
	17-Nov-1997	1.6887  	
	18-Nov-1997	1.6925  	
	19-Nov-1997	1.6873  	
	20-Nov-1997	1.6972  	
	21-Nov-1997	1.6878  	
	24-Nov-1997	1.6941  	
	25-Nov-1997	1.6878  	
	26-Nov-1997	1.6719  	
	27-Nov-1997	1.6728  	
	28-Nov-1997	1.6769  	
	01-Dec-1997	1.6805  	
	02-Dec-1997	1.6841  	
	03-Dec-1997	1.6806  	
	04-Dec-1997	1.6785  	
	05-Dec-1997	1.664  	
	08-Dec-1997	1.6541  	
	09-Dec-1997	1.646  	
	10-Dec-1997	1.6483  	
	11-Dec-1997	1.6526  	
	12-Dec-1997	1.6628  	
	15-Dec-1997	1.6367  	
	16-Dec-1997	1.6302  	
	17-Dec-1997	1.6547  	
	18-Dec-1997	1.6558  	
	19-Dec-1997	1.6737  	
	22-Dec-1997	1.6648  	
	23-Dec-1997	1.665  	
	24-Dec-1997	1.6685  	
	29-Dec-1997	1.6765  	
	30-Dec-1997	1.6603  	
	31-Dec-1997	1.6538  	
	02-Jan-1998	1.6421  	
	05-Jan-1998	1.6439  	
	06-Jan-1998	1.6274  	
	07-Jan-1998	1.6215  	
	08-Jan-1998	1.6225  	
	09-Jan-1998	1.6206  	
	12-Jan-1998	1.6148  	
	13-Jan-1998	1.6339  	
	14-Jan-1998	1.6278  	
	15-Jan-1998	1.6335  	
	16-Jan-1998	1.6301  	
	19-Jan-1998	1.6346  	
	20-Jan-1998	1.6314  	
	21-Jan-1998	1.624  	
	22-Jan-1998	1.6433  	
	23-Jan-1998	1.6536  	
	26-Jan-1998	1.6685  	
	27-Jan-1998	1.6513  	
	28-Jan-1998	1.6352  	
	29-Jan-1998	1.644  	
	30-Jan-1998	1.6382  	
	02-Feb-1998	1.6305  	
	03-Feb-1998	1.6383  	
	04-Feb-1998	1.6483  	
	05-Feb-1998	1.654  	
	06-Feb-1998	1.6484  	
	09-Feb-1998	1.6367  	
	10-Feb-1998	1.6236  	
	11-Feb-1998	1.628  	
	12-Feb-1998	1.6377  	
	13-Feb-1998	1.6376  	
	16-Feb-1998	1.6397  	
	17-Feb-1998	1.639  	
	18-Feb-1998	1.638  	
	19-Feb-1998	1.6366  	
	20-Feb-1998	1.6363  	
	23-Feb-1998	1.6357  	
	24-Feb-1998	1.646  	
	25-Feb-1998	1.6484  	
	26-Feb-1998	1.6404  	
	27-Feb-1998	1.6444  	
	02-Mar-1998	1.6516  	
	03-Mar-1998	1.6474  	
	04-Mar-1998	1.6481  	
	05-Mar-1998	1.6495  	
	06-Mar-1998	1.6365  	
	09-Mar-1998	1.6356  	
	10-Mar-1998	1.636  	
	11-Mar-1998	1.641  	
	12-Mar-1998	1.6533  	
	13-Mar-1998	1.6624  	
	16-Mar-1998	1.6702  	
	17-Mar-1998	1.6704  	
	18-Mar-1998	1.6717  	
	19-Mar-1998	1.667  	
	20-Mar-1998	1.6607  	
	23-Mar-1998	1.6739  	
	24-Mar-1998	1.6755  	
	25-Mar-1998	1.6741  	
	26-Mar-1998	1.6741  	
	27-Mar-1998	1.6835  	
	30-Mar-1998	1.6805  	
	31-Mar-1998	1.6801  	
	01-Apr-1998	1.6777  	
	02-Apr-1998	1.6734  	
	03-Apr-1998	1.6643  	
	06-Apr-1998	1.6586  	
	07-Apr-1998	1.664  	
	08-Apr-1998	1.667  	
	09-Apr-1998	1.6687  	
	14-Apr-1998	1.6736  	
	15-Apr-1998	1.6828  	
	16-Apr-1998	1.6835  	
	17-Apr-1998	1.6907  	
	20-Apr-1998	1.6745  	
	21-Apr-1998	1.6767  	
	22-Apr-1998	1.675  	
	23-Apr-1998	1.6668  	
	24-Apr-1998	1.6663  	
	27-Apr-1998	1.6685  	
	28-Apr-1998	1.6674  	
	29-Apr-1998	1.6689  	
	30-Apr-1998	1.6706  	
	01-May-1998	1.6699  	
	05-May-1998	1.6632  	
	06-May-1998	1.6622  	
	07-May-1998	1.654  	
	08-May-1998	1.6399  	
	11-May-1998	1.6384  	
	12-May-1998	1.631  	
	13-May-1998	1.6374  	
	14-May-1998	1.6232  	
	15-May-1998	1.6318  	
	18-May-1998	1.6225  	
	19-May-1998	1.6246  	
	20-May-1998	1.6267  	
	21-May-1998	1.6268  	
	22-May-1998	1.6307  	
	26-May-1998	1.6356  	
	27-May-1998	1.6407  	
	28-May-1998	1.6262  	
	29-May-1998	1.6302  	
	01-Jun-1998	1.6328  	
	02-Jun-1998	1.6375  	
	03-Jun-1998	1.6357  	
	04-Jun-1998	1.6375  	
	05-Jun-1998	1.6385  	
	08-Jun-1998	1.6335  	
	09-Jun-1998	1.6343  	
	10-Jun-1998	1.6345  	
	11-Jun-1998	1.6287  	
	12-Jun-1998	1.6333  	
	15-Jun-1998	1.634  	
	16-Jun-1998	1.6471  	
	17-Jun-1998	1.655  	
	18-Jun-1998	1.6715  	
	19-Jun-1998	1.6732  	
	22-Jun-1998	1.6673  	
	23-Jun-1998	1.67  	
	24-Jun-1998	1.6679  	
	25-Jun-1998	1.6668  	
	26-Jun-1998	1.6679  	
	29-Jun-1998	1.6658  	
	30-Jun-1998	1.6627  	
	01-Jul-1998	1.6621  	
	02-Jul-1998	1.6572  	
	03-Jul-1998	1.6489  	
	06-Jul-1998	1.6432  	
	07-Jul-1998	1.6356  	
	08-Jul-1998	1.6379  	
	09-Jul-1998	1.6315  	
	10-Jul-1998	1.6317  	
	13-Jul-1998	1.6359  	
	14-Jul-1998	1.6366  	
	15-Jul-1998	1.6383  	
	16-Jul-1998	1.6357  	
	17-Jul-1998	1.6416  	
	20-Jul-1998	1.6466  	
	21-Jul-1998	1.648  	
	22-Jul-1998	1.6421  	
	23-Jul-1998	1.6421  	
	24-Jul-1998	1.6534  	
	27-Jul-1998	1.6579  	
	28-Jul-1998	1.6512  	
	29-Jul-1998	1.6442  	
	30-Jul-1998	1.6419  	
	31-Jul-1998	1.6378  	
	03-Aug-1998	1.6257  	
	04-Aug-1998	1.6303  	
	05-Aug-1998	1.6382  	
	06-Aug-1998	1.6336  	
	07-Aug-1998	1.6352  	
	10-Aug-1998	1.63  	
	11-Aug-1998	1.6324  	
	12-Aug-1998	1.629  	
	13-Aug-1998	1.6262  	
	14-Aug-1998	1.6247  	
	17-Aug-1998	1.6126  	
	18-Aug-1998	1.6143  	
	19-Aug-1998	1.6196  	
	20-Aug-1998	1.6263  	
	21-Aug-1998	1.6345  	
	24-Aug-1998	1.638  	
	25-Aug-1998	1.6386  	
	26-Aug-1998	1.6365  	
	27-Aug-1998	1.648  	
	28-Aug-1998	1.6521  	
	01-Sep-1998	1.6772  	
	02-Sep-1998	1.6663  	
	03-Sep-1998	1.6811  	
	04-Sep-1998	1.6673  	
	07-Sep-1998	1.6681  	
	08-Sep-1998	1.6596  	
	09-Sep-1998	1.6555  	
	10-Sep-1998	1.6698  	
	11-Sep-1998	1.6852  	
	14-Sep-1998	1.6755  	
	15-Sep-1998	1.6822  	
	16-Sep-1998	1.6744  	
	17-Sep-1998	1.6874  	
	18-Sep-1998	1.6798  	
	21-Sep-1998	1.6831  	
	22-Sep-1998	1.677  	
	23-Sep-1998	1.6803  	
	24-Sep-1998	1.6838  	
	25-Sep-1998	1.7048  	
	28-Sep-1998	1.7037  	
	29-Sep-1998	1.7093  	
	30-Sep-1998	1.6955  	
	01-Oct-1998	1.7075  	
	02-Oct-1998	1.7075  	
	05-Oct-1998	1.6937  	
	06-Oct-1998	1.6825  	
	07-Oct-1998	1.6921  	
	08-Oct-1998	1.716  	
	09-Oct-1998	1.7075  	
	12-Oct-1998	1.6897  	
	13-Oct-1998	1.7013  	
	14-Oct-1998	1.7006  	
	15-Oct-1998	1.7018  	
	16-Oct-1998	1.7035  	
	19-Oct-1998	1.7032  	
	20-Oct-1998	1.7057  	
	21-Oct-1998	1.7031  	
	22-Oct-1998	1.6919  	
	23-Oct-1998	1.6938  	
	26-Oct-1998	1.6823  	
	27-Oct-1998	1.6659  	
	28-Oct-1998	1.6755  	
	29-Oct-1998	1.6784  	
	30-Oct-1998	1.6773  	
	02-Nov-1998	1.6676  	
	03-Nov-1998	1.6552  	
	04-Nov-1998	1.6527  	
	05-Nov-1998	1.6594  	
	06-Nov-1998	1.6626  	
	09-Nov-1998	1.6625  	
	10-Nov-1998	1.6593  	
	11-Nov-1998	1.6613  	
	12-Nov-1998	1.6568  	
	13-Nov-1998	1.6679  	
	16-Nov-1998	1.6733  	
	17-Nov-1998	1.6789  	
	18-Nov-1998	1.6735  	
	19-Nov-1998	1.6687  	
	20-Nov-1998	1.6623  	
	23-Nov-1998	1.6511  	
	24-Nov-1998	1.6541  	
	25-Nov-1998	1.663  	
	26-Nov-1998	1.6561  	
	27-Nov-1998	1.6559  	
	30-Nov-1998	1.6521  	
	01-Dec-1998	1.6498  	
	02-Dec-1998	1.6565  	
	03-Dec-1998	1.6685  	
	04-Dec-1998	1.6667  	
	07-Dec-1998	1.656  	
	08-Dec-1998	1.6529  	
	09-Dec-1998	1.6582  	
	10-Dec-1998	1.6608  	
	11-Dec-1998	1.6705  	
	14-Dec-1998	1.6821  	
	15-Dec-1998	1.686  	
	16-Dec-1998	1.681  	
	17-Dec-1998	1.6777  	
	18-Dec-1998	1.681  	
	21-Dec-1998	1.6841  	
	22-Dec-1998	1.6811  	
	23-Dec-1998	1.6754  	
	24-Dec-1998	1.6765  	
	29-Dec-1998	1.6776  	
	30-Dec-1998	1.6734  	
	31-Dec-1998	1.6635  	
	04-Jan-1999	1.6552  	
	05-Jan-1999	1.6551  	
	06-Jan-1999	1.6644  	
	07-Jan-1999	1.6527  	
	08-Jan-1999	1.6431  	
	11-Jan-1999	1.6433  	
	12-Jan-1999	1.6271  	
	13-Jan-1999	1.6489  	
	14-Jan-1999	1.6494  	
	15-Jan-1999	1.6564  	
	18-Jan-1999	1.6529  	
	19-Jan-1999	1.6596  	
	20-Jan-1999	1.6509  	
	21-Jan-1999	1.6435  	
	22-Jan-1999	1.6519  	
	25-Jan-1999	1.6578  	
	26-Jan-1999	1.6592  	
	27-Jan-1999	1.654  	
	28-Jan-1999	1.6492  	
	29-Jan-1999	1.6474  	
	01-Feb-1999	1.6427  	
	02-Feb-1999	1.6452  	
	03-Feb-1999	1.6363  	
	04-Feb-1999	1.6382  	
	05-Feb-1999	1.6412  	
	08-Feb-1999	1.6337  	
	09-Feb-1999	1.6394  	
	10-Feb-1999	1.6309  	
	11-Feb-1999	1.6236  	
	12-Feb-1999	1.6263  	
	15-Feb-1999	1.6308  	
	16-Feb-1999	1.6317  	
	17-Feb-1999	1.6354  	
	18-Feb-1999	1.6352  	
	19-Feb-1999	1.6326  	
	22-Feb-1999	1.6193  	
	23-Feb-1999	1.6182  	
	24-Feb-1999	1.602  	
	25-Feb-1999	1.6026  	
	26-Feb-1999	1.6021  	
	01-Mar-1999	1.6069  	
	02-Mar-1999	1.6088  	
	03-Mar-1999	1.6143  	
	04-Mar-1999	1.6096  	
	05-Mar-1999	1.6082  	
	08-Mar-1999	1.6096  	
	09-Mar-1999	1.6072  	
	10-Mar-1999	1.6235  	
	11-Mar-1999	1.6234  	
	12-Mar-1999	1.6324  	
	15-Mar-1999	1.6245  	
	16-Mar-1999	1.6216  	
	17-Mar-1999	1.6244  	
	18-Mar-1999	1.6275  	
	19-Mar-1999	1.627  	
	22-Mar-1999	1.6266  	
	23-Mar-1999	1.6241  	
	24-Mar-1999	1.6378  	
	25-Mar-1999	1.6377  	
	26-Mar-1999	1.6232  	
	29-Mar-1999	1.6196  	
	30-Mar-1999	1.6163  	
	31-Mar-1999	1.6115  	
	01-Apr-1999	1.6104  	
	06-Apr-1999	1.5855  	
	07-Apr-1999	1.5971  	
	08-Apr-1999	1.6037  	
	09-Apr-1999	1.6032  	
	12-Apr-1999	1.6146  	
	13-Apr-1999	1.6137  	
	14-Apr-1999	1.6179  	
	15-Apr-1999	1.6138  	
	16-Apr-1999	1.6097  	
	19-Apr-1999	1.6176  	
	20-Apr-1999	1.6168  	
	21-Apr-1999	1.6072  	
	22-Apr-1999	1.6057  	
	23-Apr-1999	1.6154  	
	26-Apr-1999	1.6137  	
	27-Apr-1999	1.6126  	
	28-Apr-1999	1.6187  	
	29-Apr-1999	1.6145  	
	30-Apr-1999	1.6125  	
	04-May-1999	1.6114  	
	05-May-1999	1.6298  	
	06-May-1999	1.636  	
	07-May-1999	1.6319  	
	10-May-1999	1.6284  	
	11-May-1999	1.6228  	
	12-May-1999	1.6191  	
	13-May-1999	1.6189  	
	14-May-1999	1.6158  	
	17-May-1999	1.6182  	
	18-May-1999	1.6202  	
	19-May-1999	1.6178  	
	20-May-1999	1.6127  	
	21-May-1999	1.6085  	
	24-May-1999	1.6005  	
	25-May-1999	1.5999  	
	26-May-1999	1.6013  	
	27-May-1999	1.5947  	
	28-May-1999	1.6042  	
	01-Jun-1999	1.6025  	
	02-Jun-1999	1.6112  	
	03-Jun-1999	1.6065  	
	04-Jun-1999	1.608  	
	07-Jun-1999	1.6069  	
	08-Jun-1999	1.6025  	
	09-Jun-1999	1.6042  	
	10-Jun-1999	1.6015  	
	11-Jun-1999	1.6072  	
	14-Jun-1999	1.6128  	
	15-Jun-1999	1.6001  	
	16-Jun-1999	1.588  	
	17-Jun-1999	1.5905  	
	18-Jun-1999	1.5923  	
	21-Jun-1999	1.5924  	
	22-Jun-1999	1.59  	
	23-Jun-1999	1.5808  	
	24-Jun-1999	1.5803  	
	25-Jun-1999	1.5897  	
	28-Jun-1999	1.5824  	
	29-Jun-1999	1.5812  	
	30-Jun-1999	1.5749  	
	01-Jul-1999	1.5806  	
	02-Jul-1999	1.5753  	
	05-Jul-1999	1.5774  	
	06-Jul-1999	1.5685  	
	07-Jul-1999	1.5594  	
	08-Jul-1999	1.5583  	
	09-Jul-1999	1.5523  	
	12-Jul-1999	1.5522  	
	13-Jul-1999	1.5556  	
	14-Jul-1999	1.5576  	
	15-Jul-1999	1.5657  	
	16-Jul-1999	1.566  	
	19-Jul-1999	1.5584  	
	20-Jul-1999	1.5735  	
	21-Jul-1999	1.5729  	
	22-Jul-1999	1.5794  	
	23-Jul-1999	1.5827  	
	26-Jul-1999	1.5897  	
	27-Jul-1999	1.5904  	
	28-Jul-1999	1.5859  	
	29-Jul-1999	1.6018  	
	30-Jul-1999	1.619  	
	02-Aug-1999	1.6177  	
	03-Aug-1999	1.6165  	
	04-Aug-1999	1.6214  	
	05-Aug-1999	1.6177  	
	06-Aug-1999	1.6142  	
	09-Aug-1999	1.6053  	
	10-Aug-1999	1.6145  	
	11-Aug-1999	1.6123  	
	12-Aug-1999	1.6073  	
	13-Aug-1999	1.6123  	
	16-Aug-1999	1.6061  	
	17-Aug-1999	1.5978  	
	18-Aug-1999	1.6038  	
	19-Aug-1999	1.6028  	
	20-Aug-1999	1.6203  	
	23-Aug-1999	1.6135  	
	24-Aug-1999	1.5965  	
	25-Aug-1999	1.5857  	
	26-Aug-1999	1.5898  	
	27-Aug-1999	1.588  	
	31-Aug-1999	1.6037  	
	01-Sep-1999	1.6108  	
	02-Sep-1999	1.6082  	
	03-Sep-1999	1.6108  	
	06-Sep-1999	1.6046  	
	07-Sep-1999	1.6044  	
	08-Sep-1999	1.6077  	
	09-Sep-1999	1.6226  	
	10-Sep-1999	1.6286  	
	13-Sep-1999	1.6148  	
	14-Sep-1999	1.6028  	
	15-Sep-1999	1.6046  	
	16-Sep-1999	1.6155  	
	17-Sep-1999	1.6215  	
	20-Sep-1999	1.6228  	
	21-Sep-1999	1.6289  	
	22-Sep-1999	1.6347  	
	23-Sep-1999	1.6322  	
	24-Sep-1999	1.6432  	
	27-Sep-1999	1.6487  	
	28-Sep-1999	1.6456  	
	29-Sep-1999	1.6454  	
	30-Sep-1999	1.6465  	
	01-Oct-1999	1.651  	
	04-Oct-1999	1.6565  	
	05-Oct-1999	1.653  	
	06-Oct-1999	1.6553  	
	07-Oct-1999	1.6538  	
	08-Oct-1999	1.6535  	
	11-Oct-1999	1.6548  	
	12-Oct-1999	1.6521  	
	13-Oct-1999	1.6537  	
	14-Oct-1999	1.6548  	
	15-Oct-1999	1.6663  	
	18-Oct-1999	1.6686  	
	19-Oct-1999	1.6708  	
	20-Oct-1999	1.6672  	
	21-Oct-1999	1.6727  	
	22-Oct-1999	1.6753  	
	25-Oct-1999	1.6604  	
	26-Oct-1999	1.6578  	
	27-Oct-1999	1.6554  	
	28-Oct-1999	1.6422  	
	29-Oct-1999	1.6346  	
	01-Nov-1999	1.6478  	
	02-Nov-1999	1.6459  	
	03-Nov-1999	1.6493  	
	04-Nov-1999	1.6437  	
	05-Nov-1999	1.6277  	
	08-Nov-1999	1.6228  	
	09-Nov-1999	1.6225  	
	10-Nov-1999	1.6213  	
	11-Nov-1999	1.6224  	
	12-Nov-1999	1.6191  	
	15-Nov-1999	1.6186  	
	16-Nov-1999	1.6231  	
	17-Nov-1999	1.6253  	
	18-Nov-1999	1.6235  	
	19-Nov-1999	1.6178  	
	22-Nov-1999	1.6206  	
	23-Nov-1999	1.625  	
	24-Nov-1999	1.6178  	
	25-Nov-1999	1.6157  	
	26-Nov-1999	1.607  	
	29-Nov-1999	1.6037  	
	30-Nov-1999	1.5945  	
	01-Dec-1999	1.6  	
	02-Dec-1999	1.5979  	
	03-Dec-1999	1.6008  	
	06-Dec-1999	1.6082  	
	07-Dec-1999	1.625  	
	08-Dec-1999	1.6235  	
	09-Dec-1999	1.6224  	
	10-Dec-1999	1.6243  	
	13-Dec-1999	1.6235  	
	14-Dec-1999	1.6189  	
	15-Dec-1999	1.6043  	
	16-Dec-1999	1.6174  	
	17-Dec-1999	1.6112  	
	20-Dec-1999	1.6065  	
	21-Dec-1999	1.6069  	
	22-Dec-1999	1.6116  	
	23-Dec-1999	1.6108  	
	24-Dec-1999	1.6228  	
	29-Dec-1999	1.6185  	
	30-Dec-1999	1.6164  	
	04-Jan-2000	1.6404  	
	05-Jan-2000	1.6393  	
	06-Jan-2000	1.6492  	
	07-Jan-2000	1.6448  	
	10-Jan-2000	1.6366  	
	11-Jan-2000	1.6423  	
	12-Jan-2000	1.6469  	
	13-Jan-2000	1.6463  	
	14-Jan-2000	1.6447  	
	17-Jan-2000	1.6342  	
	18-Jan-2000	1.6335  	
	19-Jan-2000	1.6378  	
	20-Jan-2000	1.6465  	
	21-Jan-2000	1.655  	
	24-Jan-2000	1.6545  	
	25-Jan-2000	1.6457  	
	26-Jan-2000	1.6435  	
	27-Jan-2000	1.6369  	
	28-Jan-2000	1.6278  	
	31-Jan-2000	1.6237  	
	01-Feb-2000	1.6113  	
	02-Feb-2000	1.6076  	
	03-Feb-2000	1.6001  	
	04-Feb-2000	1.5885  	
	07-Feb-2000	1.5928  	
	08-Feb-2000	1.5983  	
	09-Feb-2000	1.6121  	
	10-Feb-2000	1.6085  	
	11-Feb-2000	1.5985  	
	14-Feb-2000	1.5898  	
	15-Feb-2000	1.586  	
	16-Feb-2000	1.6004  	
	17-Feb-2000	1.6115  	
	18-Feb-2000	1.6046  	
	21-Feb-2000	1.5992  	
	22-Feb-2000	1.6075  	
	23-Feb-2000	1.6081  	
	24-Feb-2000	1.6002  	
	25-Feb-2000	1.5938  	
	28-Feb-2000	1.5898  	
	29-Feb-2000	1.5927  	
	01-Mar-2000	1.5846  	
	02-Mar-2000	1.5838  	
	03-Mar-2000	1.5787  	
	06-Mar-2000	1.5772  	
	07-Mar-2000	1.5741  	
	08-Mar-2000	1.5783  	
	09-Mar-2000	1.5798  	
	10-Mar-2000	1.5791  	
	13-Mar-2000	1.5792  	
	14-Mar-2000	1.5717  	
	15-Mar-2000	1.5725  	
	16-Mar-2000	1.5731  	
	17-Mar-2000	1.575  	
	20-Mar-2000	1.5667  	
	21-Mar-2000	1.5704  	
	22-Mar-2000	1.5672  	
	23-Mar-2000	1.5782  	
	24-Mar-2000	1.5884  	
	27-Mar-2000	1.599  	
	28-Mar-2000	1.586  	
	29-Mar-2000	1.5859  	
	30-Mar-2000	1.5904  	
	31-Mar-2000	1.5951  	
	03-Apr-2000	1.5926  	
	04-Apr-2000	1.5988  	
	05-Apr-2000	1.5938  	
	06-Apr-2000	1.5886  	
	07-Apr-2000	1.5828  	
	10-Apr-2000	1.5799  	
	11-Apr-2000	1.5859  	
	12-Apr-2000	1.5838  	
	13-Apr-2000	1.5879  	
	14-Apr-2000	1.5835  	
	17-Apr-2000	1.5881  	
	18-Apr-2000	1.5825  	
	19-Apr-2000	1.5801  	
	20-Apr-2000	1.5804  	
	25-Apr-2000	1.5745  	
	26-Apr-2000	1.5762  	
	27-Apr-2000	1.5727  	
	28-Apr-2000	1.5681  	
	02-May-2000	1.5643  	
	03-May-2000	1.5635  	
	04-May-2000	1.5527  	
	05-May-2000	1.5376  	
	08-May-2000	1.5291  	
	09-May-2000	1.5346  	
	10-May-2000	1.5248  	
	11-May-2000	1.5001  	
	12-May-2000	1.5137  	
	15-May-2000	1.5137  	
	16-May-2000	1.5017  	
	17-May-2000	1.4906  	
	18-May-2000	1.4827  	
	19-May-2000	1.4829  	
	22-May-2000	1.4869  	
	23-May-2000	1.48  	
	24-May-2000	1.4755  	
	25-May-2000	1.4775  	
	26-May-2000	1.4742  	
	30-May-2000	1.5011  	
	31-May-2000	1.4948  	
	01-Jun-2000	1.4959  	
	02-Jun-2000	1.4963  	
	05-Jun-2000	1.5115  	
	06-Jun-2000	1.5135  	
	07-Jun-2000	1.523  	
	08-Jun-2000	1.5182  	
	09-Jun-2000	1.5072  	
	12-Jun-2000	1.5093  	
	13-Jun-2000	1.5132  	
	14-Jun-2000	1.5036  	
	15-Jun-2000	1.5064  	
	16-Jun-2000	1.511  	
	19-Jun-2000	1.5145  	
	20-Jun-2000	1.5068  	
	21-Jun-2000	1.5069  	
	22-Jun-2000	1.5049  	
	23-Jun-2000	1.5026  	
	26-Jun-2000	1.4992  	
	27-Jun-2000	1.4973  	
	28-Jun-2000	1.5046  	
	29-Jun-2000	1.5192  	
	30-Jun-2000	1.5122  	
	03-Jul-2000	1.5099  	
	04-Jul-2000	1.5127  	
	05-Jul-2000	1.5138  	
	06-Jul-2000	1.5098  	
	07-Jul-2000	1.512  	
	10-Jul-2000	1.5154  	
	11-Jul-2000	1.5125  	
	12-Jul-2000	1.5137  	
	13-Jul-2000	1.5019  	
	14-Jul-2000	1.4992  	
	17-Jul-2000	1.4995  	
	18-Jul-2000	1.497  	
	19-Jul-2000	1.4968  	
	20-Jul-2000	1.4943  	
	21-Jul-2000	1.5136  	
	24-Jul-2000	1.5198  	
	25-Jul-2000	1.5148  	
	26-Jul-2000	1.5183  	
	27-Jul-2000	1.5152  	
	28-Jul-2000	1.5095  	
	31-Jul-2000	1.4982  	
	01-Aug-2000	1.4993  	
	02-Aug-2000	1.4885  	
	03-Aug-2000	1.4854  	
	04-Aug-2000	1.5017  	
	07-Aug-2000	1.5064  	
	08-Aug-2000	1.5077  	
	09-Aug-2000	1.5005  	
	10-Aug-2000	1.5002  	
